experience_level,employment_type,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_position,job_scope,company_region,abroad
SE,FT,121700,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,40000,FR,50,FR,L,STAFF,DATA SCIENTIST,Europe,False
SE,FT,29301,TH,50,TH,M,STAFF,DATA SCIENTIST,Asia,False
SE,FT,110000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,153400,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,122700,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,152380,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,121904,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,247500,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,172200,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,168400,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,105200,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,128280,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,106900,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,192000,US,100,US,L,LEAD,DATA SCIENTIST,Americas,False
MI,FT,140000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,107968,DE,100,DE,S,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,86374,DE,100,DE,S,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,275000,DE,0,DE,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,174000,DE,0,DE,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,170500,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,85000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,73857,GB,0,GB,M,MANAGER,OTHERS,Europe,False
SE,FT,55044,GB,0,GB,M,MANAGER,OTHERS,Europe,False
EX,FT,162288,GB,0,GB,M,HEAD,DATA SCIENTIST,Europe,False
EX,FT,129058,GB,0,GB,M,HEAD,DATA SCIENTIST,Europe,False
SE,FT,80000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,65000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,72200,US,0,US,M,STAFF,OTHERS,Americas,False
SE,FT,64980,US,0,US,M,STAFF,OTHERS,Americas,False
SE,FT,153600,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,106800,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,179975,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,86466,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,90000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,51676,GB,0,GB,M,STAFF,OTHERS,Europe,False
MI,FT,43064,GB,0,GB,M,STAFF,OTHERS,Europe,False
SE,FT,175000,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,120000,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,230000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,180000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,205920,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,171600,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,165000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,125000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,265000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,185000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,130000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
EN,FT,168000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,38868,ES,50,ES,L,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,85500,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,147100,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,90700,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,104000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,65000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,230000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,148000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,269000,CA,100,CA,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,158000,CA,100,CA,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,197000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,106000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
MI,FT,150000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,100000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,290000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,210000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,192000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,172800,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,300240,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,200160,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,175000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,140000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,169000,US,0,US,M,MANAGER,OTHERS,Americas,False
SE,FT,100000,US,0,US,M,MANAGER,OTHERS,Americas,False
SE,FT,370000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,245000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,116888,GB,100,GB,L,STAFF,DATA ENGINEER,Europe,False
SE,FT,110000,US,100,US,S,STAFF,DATA ANALYST,Americas,False
SE,FT,80000,US,100,US,S,STAFF,DATA ANALYST,Americas,False
SE,FT,95000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,137500,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,81500,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,323300,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,184700,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,30000,GH,0,GH,S,STAFF,ML/AI ENGINEER,Africa,False
SE,FT,186000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,153088,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,190000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,160000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,190000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,183310,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,240000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,180000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,200000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,150000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,144000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,66000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,148500,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,126277,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,228000,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,120000,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,180000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,90000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,126500,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,78000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,272000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,170000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,60000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,142000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,95000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,155000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,139500,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,140000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,259000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,146000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,110736,HR,0,HR,M,STAFF,DATA ANALYST,Europe,False
MI,FT,73824,HR,0,HR,M,STAFF,DATA ANALYST,Europe,False
EN,PT,18160,PL,100,IN,L,STAFF,DATA ANALYST,Asia,True
EN,FT,19910,BR,100,BR,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,247500,US,0,US,M,LEAD,DATA SCIENTIST,Americas,False
SE,FT,172200,US,0,US,M,LEAD,DATA SCIENTIST,Americas,False
SE,FT,139500,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,109400,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,125000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,107968,FR,100,FR,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,75577,FR,100,FR,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,139500,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,109400,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,120000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,75000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,169000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,110600,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,288000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,140000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,90000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,73824,GB,0,GB,M,LEAD,DATA SCIENTIST,Europe,False
MI,FT,61520,GB,0,GB,M,LEAD,DATA SCIENTIST,Europe,False
SE,FT,215050,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,198000,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,114000,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
EN,FT,60000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,209300,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,182200,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,140000,US,0,US,M,MANAGER,OTHERS,Americas,False
SE,FT,120000,US,0,US,M,MANAGER,OTHERS,Americas,False
EN,FT,85000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,49216,GB,100,GB,M,STAFF,ML/AI ENGINEER,Europe,False
EN,FT,120000,GB,100,GB,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
EN,FT,60000,GB,100,GB,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,147100,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,90700,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,230000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,227000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,108000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,180000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,160000,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,56143,ES,100,ES,M,STAFF,DATA ANALYST,Europe,False
SE,FT,51824,ES,100,ES,M,STAFF,DATA ANALYST,Europe,False
EN,FT,60000,US,100,US,L,STAFF,DATA ANALYST,Americas,False
EN,FT,50000,KW,50,US,L,STAFF,DATA ANALYST,Americas,True
SE,FT,153799,GB,100,GB,L,STAFF,BUSINESS INTELLIGENCE,Europe,False
SE,FT,80000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,52500,US,0,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,85000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,75000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,165000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,124000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,115934,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,81666,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,167580,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,87980,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,253750,ES,0,ES,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,169200,ES,0,ES,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
MI,FT,170000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,124740,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,65488,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,213580,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,163625,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,375000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,102569,IE,100,IE,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,16417,IN,100,IN,L,STAFF,DATA ANALYST,Asia,False
SE,FT,170000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
EX,FT,235000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,210000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,200000,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,231250,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,138750,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,284310,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,153090,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,125000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,105000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,110736,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
MI,FT,86128,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
EN,FT,55000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,48000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,100000,US,50,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,225900,US,0,US,M,LEAD,DATA SCIENTIST,Americas,False
SE,FT,156400,US,0,US,M,LEAD,DATA SCIENTIST,Americas,False
SE,FT,162500,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,318300,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,188800,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,385000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,60000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,110000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,95000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,93919,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,51962,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,241871,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,133832,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,210914,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,116704,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,192500,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,140000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,149076,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,82365,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,36000,MX,100,MX,S,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,175000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,148750,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,370000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,235000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,98432,GB,0,GB,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,216100,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,140800,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,147648,GB,0,GB,M,STAFF,ML/AI ENGINEER,Europe,False
MI,FT,123040,GB,0,GB,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,53984,NL,100,CA,L,STAFF,ML/AI ENGINEER,Americas,True
EN,FT,110000,US,50,US,S,STAFF,DATA SCIENTIST,Americas,False
SE,FT,128000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,67672,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,63980,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,61520,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
MI,FT,55368,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
EX,FT,284000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,236000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,248100,CA,0,CA,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,145900,CA,0,CA,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,155850,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,102544,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,151410,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,115360,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,66940,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,59382,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,125948,CA,50,CA,M,DIRECTOR,DATA SCIENTIST,Americas,False
SE,FT,100000,NL,50,NL,L,STAFF,DATA ENGINEER,Europe,False
SE,FT,250000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,162500,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,185000,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,120250,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
EN,FT,26992,DE,100,DE,L,STAFF,DATA ENGINEER,Europe,False
MI,FT,85000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,70000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,135000,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,100000,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
EX,FT,155000,US,0,US,M,MANAGER,DATA ANALYST,Americas,False
EX,FT,140000,US,0,US,M,MANAGER,DATA ANALYST,Americas,False
SE,FT,163800,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,126000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,163800,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,126000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,220000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,150000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,145000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,115000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,204500,US,0,US,M,MANAGER,DATA ANALYST,Americas,False
SE,FT,138900,US,0,US,M,MANAGER,DATA ANALYST,Americas,False
MI,FT,162500,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,107000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,175000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,110000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,125000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,23000,IN,100,IN,L,STAFF,RESEARCH/APPLIED SCIENTIST,Asia,False
MI,FT,110000,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,265000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,182750,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,130000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,153600,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,106800,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,137500,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,81500,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,314100,US,0,US,M,HEAD,DATA SCIENTIST,Americas,False
EX,FT,195800,US,0,US,M,HEAD,DATA SCIENTIST,Americas,False
SE,FT,205000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,180000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,165000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,144000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
EN,FT,160000,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
EN,FT,100000,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
EX,FT,200000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,145000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,199000,US,0,US,M,MANAGER,OTHERS,Americas,False
SE,FT,112000,US,0,US,M,MANAGER,OTHERS,Americas,False
SE,FT,105000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,70000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
EN,FT,130000,SE,100,SE,S,STAFF,DATA ENGINEER,Europe,False
SE,FT,180180,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,106020,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,183000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,220000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,150000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,350000,US,0,US,L,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,262500,US,0,US,L,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,122000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,94000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,276000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,184000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
EX,FT,310000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,239000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,225000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,156400,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,180000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,150000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,228000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,152000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,209450,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,158677,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,175000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,145000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,240000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,103200,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,61200,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,155000,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
EN,FT,66970,SG,50,SG,L,STAFF,DATA ENGINEER,Asia,False
SE,FT,63701,CY,50,EE,L,STAFF,DATA SCIENTIST,Europe,True
SE,FT,240000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,139000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,87000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,108000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,165000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,107250,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,119000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,285800,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,154600,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,60805,IN,50,IN,L,HEAD,DATA SCIENTIST,Asia,False
EN,FT,30000,AR,100,US,S,STAFF,DATA ANALYST,Americas,True
MI,FT,220000,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
MI,FT,195000,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,168400,US,0,US,M,MANAGER,OTHERS,Americas,False
SE,FT,105200,US,0,US,M,MANAGER,OTHERS,Americas,False
MI,FT,206000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,160000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,200000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,175000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,231250,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,138750,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,153000,CA,100,CA,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,94000,CA,100,CA,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,240500,US,0,US,L,STAFF,DATA ENGINEER,Americas,False
SE,FT,123700,US,0,US,L,STAFF,DATA ENGINEER,Americas,False
SE,FT,90000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EN,FT,124234,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
EN,FT,74540,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,109000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,79000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,84053,FR,50,FR,L,STAFF,ML/AI ENGINEER,Europe,False
MI,FT,50000,AM,0,AM,S,STAFF,ML/AI ENGINEER,Asia,False
